[2018-02-04 00:21:10,245] DEBUG    PluginManager Loading plugin: AnnounceZero
[2018-02-04 00:22:42,652] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Dqcym2YAm26oEigMy97Bt8oays2sZWEVq/BrutalX - Alexa Grace (Ignorant Step-Sis Fucked Rough) 10.12.16.mp4|124780544-125829120, (workers: 0, optional_hash_id: 16765, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,653] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|145752064-146800640, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,653] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Dqcym2YAm26oEigMy97Bt8oays2sZWEVq/BrutalX - Alexa Grace (Ignorant Step-Sis Fucked Rough) 10.12.16.mp4|267386880-268435456, (workers: 0, optional_hash_id: 16765, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,653] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1PyrAjbZiHyfW7jSWeUpDPSeMU7sAJ5HSs/720P_1500K_81312121.mp4|23068672-24117248, (workers: 0, optional_hash_id: 21438, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,653] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Dqcym2YAm26oEigMy97Bt8oays2sZWEVq/BrutalX - Alexa Grace (Ignorant Step-Sis Fucked Rough) 10.12.16.mp4|262144000-263192576, (workers: 0, optional_hash_id: 16765, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,653] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|168820736-169869312, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,653] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|137363456-138412032, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,653] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|109051904-110100480, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,653] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Ce77AdELAi3thjyXvNxH5grWPzMhJehRa/1514731103- .mp4|41943040-42991616, (workers: 0, optional_hash_id: 23604, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,666] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|42991616-44040192, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,666] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|266338304-267386880, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,666] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|6291456-7340032, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,666] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Dqcym2YAm26oEigMy97Bt8oays2sZWEVq/BrutalX - Alexa Grace (Ignorant Step-Sis Fucked Rough) 10.12.16.mp4|236978176-238026752, (workers: 0, optional_hash_id: 16765, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,666] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1MUAdVCJvCUCvMas3Y6R5seDtzpYm2GxCU/1516210141-Pegging Hero.mp4|31457280-32505856, (workers: 0, optional_hash_id: 44337, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,667] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/113Dpq3aRCdZfPGt8q3XFNPS94LpxfbNyK/1515945822-X-Projekt - .mp4|28311552-29360128, (workers: 0, optional_hash_id: 49030, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,667] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Ce77AdELAi3thjyXvNxH5grWPzMhJehRa/1514731103- .mp4|37748736-38797312, (workers: 0, optional_hash_id: 23604, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,667] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|13631488-14680064, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,667] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/14EhYdGN31otUxvWZJ6GZ9EwFY1SeNvAVx/Is China Still Communist-q6g_VcRUxfY.mp4|27262976-28167107, (workers: 0, optional_hash_id: 63852, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,667] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|89128960-90177536, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,667] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Dqcym2YAm26oEigMy97Bt8oays2sZWEVq/BrutalX - Alexa Grace (Ignorant Step-Sis Fucked Rough) 10.12.16.mp4|84934656-85983232, (workers: 0, optional_hash_id: 16765, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,667] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/113Dpq3aRCdZfPGt8q3XFNPS94LpxfbNyK/1515945822-X-Projekt - .mp4|45088768-46137344, (workers: 0, optional_hash_id: 49030, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,667] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|126877696-127926272, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,667] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|340787200-341835776, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,668] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Ce77AdELAi3thjyXvNxH5grWPzMhJehRa/1514731103- .mp4|73400320-74448896, (workers: 0, optional_hash_id: 23604, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,668] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1PyrAjbZiHyfW7jSWeUpDPSeMU7sAJ5HSs/720P_1500K_81312121.mp4|8388608-9437184, (workers: 0, optional_hash_id: 21438, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,668] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/113Dpq3aRCdZfPGt8q3XFNPS94LpxfbNyK/1515945822-X-Projekt - .mp4|35651584-36700160, (workers: 0, optional_hash_id: 49030, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,668] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|353370112-354418688, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,668] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|98566144-99614720, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,668] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/126w3qujTWkNgjDDZQ7Evq46ZkLkAr5WNB/1515704294-tiziana.mp4|0-1048576, (workers: 0, optional_hash_id: 16428, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,668] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1PyrAjbZiHyfW7jSWeUpDPSeMU7sAJ5HSs/720P_1500K_81312121.mp4|34603008-35447343, (workers: 0, optional_hash_id: 21438, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,668] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|94371840-95420416, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,668] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|123731968-124780544, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,668] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|79691776-80740352, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,669] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Dqcym2YAm26oEigMy97Bt8oays2sZWEVq/BrutalX - Alexa Grace (Ignorant Step-Sis Fucked Rough) 10.12.16.mp4|145752064-146800640, (workers: 0, optional_hash_id: 16765, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,673] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|30408704-31457280, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,674] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1PyrAjbZiHyfW7jSWeUpDPSeMU7sAJ5HSs/720P_1500K_81312121.mp4|26214400-27262976, (workers: 0, optional_hash_id: 21438, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,674] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1PyrAjbZiHyfW7jSWeUpDPSeMU7sAJ5HSs/720P_1500K_81312121.mp4|18874368-19922944, (workers: 0, optional_hash_id: 21438, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,674] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/113Dpq3aRCdZfPGt8q3XFNPS94LpxfbNyK/1515945822-X-Projekt - .mp4|3145728-4194304, (workers: 0, optional_hash_id: 49030, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,674] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|90177536-91226112, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,674] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1PyrAjbZiHyfW7jSWeUpDPSeMU7sAJ5HSs/720P_1500K_81312121.mp4|3145728-4194304, (workers: 0, optional_hash_id: 21438, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,674] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|207618048-208666624, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,674] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Ce77AdELAi3thjyXvNxH5grWPzMhJehRa/1514731103- .mp4|40894464-41943040, (workers: 0, optional_hash_id: 23604, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,675] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1PyrAjbZiHyfW7jSWeUpDPSeMU7sAJ5HSs/720P_1500K_81312121.mp4|28311552-29360128, (workers: 0, optional_hash_id: 21438, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,675] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|116391936-117440512, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,675] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/126w3qujTWkNgjDDZQ7Evq46ZkLkAr5WNB/1515704294-tiziana.mp4|1048576-2097152, (workers: 0, optional_hash_id: 16428, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,675] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Dqcym2YAm26oEigMy97Bt8oays2sZWEVq/BrutalX - Alexa Grace (Ignorant Step-Sis Fucked Rough) 10.12.16.mp4|87031808-88080384, (workers: 0, optional_hash_id: 16765, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,675] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1PyrAjbZiHyfW7jSWeUpDPSeMU7sAJ5HSs/720P_1500K_81312121.mp4|27262976-28311552, (workers: 0, optional_hash_id: 21438, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,679] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|76546048-77594624, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,679] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|255852544-256901120, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,679] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|91226112-92274688, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,679] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/113Dpq3aRCdZfPGt8q3XFNPS94LpxfbNyK/1515945822-X-Projekt - .mp4|49283072-50331648, (workers: 0, optional_hash_id: 49030, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,679] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|131072000-132120576, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,679] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|240123904-241172480, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,679] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/113Dpq3aRCdZfPGt8q3XFNPS94LpxfbNyK/1515945822-X-Projekt - .mp4|50331648-51380224, (workers: 0, optional_hash_id: 49030, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,679] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|117440512-118489088, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,679] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|10485760-11534336, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,680] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/15tm4kMhvtoUgbAHmeKdSXvH7gCgEZGuJT/1516062970- .mp4|2097152-3145728, (workers: 0, optional_hash_id: 7462, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,680] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|196083712-197132288, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,680] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|347078656-348127232, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,680] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1PyrAjbZiHyfW7jSWeUpDPSeMU7sAJ5HSs/720P_1500K_81312121.mp4|10485760-11534336, (workers: 0, optional_hash_id: 21438, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,680] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/14EhYdGN31otUxvWZJ6GZ9EwFY1SeNvAVx/Is China Still Communist-q6g_VcRUxfY.mp4|22020096-23068672, (workers: 0, optional_hash_id: 63852, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,680] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1PyrAjbZiHyfW7jSWeUpDPSeMU7sAJ5HSs/720P_1500K_81312121.mp4|15728640-16777216, (workers: 0, optional_hash_id: 21438, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,680] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|20971520-22020096, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,680] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|114294784-115343360, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,680] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|5242880-6291456, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,681] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Dqcym2YAm26oEigMy97Bt8oays2sZWEVq/BrutalX - Alexa Grace (Ignorant Step-Sis Fucked Rough) 10.12.16.mp4|293601280-294649856, (workers: 0, optional_hash_id: 16765, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,681] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/14EhYdGN31otUxvWZJ6GZ9EwFY1SeNvAVx/Is China Still Communist-q6g_VcRUxfY.mp4|17825792-18874368, (workers: 0, optional_hash_id: 63852, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,681] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1FWhD5Tvnpv6WYfyqvZ7qM1X4WcJftrrJR/Exxxtra small teens in the pool. Sex with young friends-ph5a21389e0e2ee.mp4|119537664-120586240, (workers: 0, optional_hash_id: 12708, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,681] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|32505856-33554432, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,681] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|216006656-217055232, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,681] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|149946368-150994944, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,681] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|104857600-105906176, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,681] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|311427072-312475648, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,686] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1E8Hi8z7P6pCrKakZ3CuCLmTc69B1BLB9C/1514821399-This Is Us S01E01.mp4|233832448-234881024, (workers: 0, optional_hash_id: 55368, peers: 0, failed: 0, asked: 8)
[2018-02-04 00:22:42,686] DEBUG    WorkerManager:149EPB..zaCN Slow task: data/users/1Dqcym2YAm26oEigMy97Bt8oays2sZWEVq/BrutalX - Alexa Grace (Ignorant Step-Sis Fucked Rough) 10.12.16.mp4|209715200-210763776, (workers: 0, optional_hash_id: 16765, peers: 0, failed: 0, asked: 8)
